StartDate,EndDate,Progress,Duration__in_seconds_,Finished,Age,Edu,Race,Politics,PRegion,Region,SES,G,G_9_TEXT,FamRace,DispMC,ContMC,S1,S2,S3,S4,Attention,S5,S6,S7,S8,S9,N1,N2,N3,N4,N5,N6,N7,clean,wash,six,mask,closed,number,more,VaccineY,HaveCOVID,HadCOVID,MC1,MC2,MC3,MC4,MC5,MC6,VaccineIntention,MandatoryVaccine,PrivatizationSupport,PublicHealthInvest,HealthTaxIncrease,EmergencyAssistanceSupport,MR1,MR2,MR3,MR4,MR5,MR6,MR7,MR8,ID1,ID2,ID3,ID4,FL_18_DO_RacismCondition,FL_18_DO_Control,S2R,S4R,S6R,S7R,S9R,N5R,N6R,moreR,numberR,MC4R,MC5R,fullpriR,MR2R,ID1R,ID3R,Condition,Severity,Normalcy,HealthBehaviors,Disparities,ModRace,WhiteID
2/11/2021 8:58:47,2/11/2021 9:07:09,100,501,1,33,5,1,93,5,4,3,1, ,2,1, ,7,1,7,1,5,7,1,1,7,1,1,1,3,1,7,7,1,7,7,7,7,7,2,1,2,4,4,1,1,4,1,7,1,7,7,1,7,1,7,1,7,3,7,3,1,1,1,7,1,7,1,1, ,7,7,7,7,7,1,1,7,6,7,1,7,1,1,1,1,7,1.28571428571429,6.83333333333333,1.6,1.57142857142857,1
2/11/2021 8:55:53,2/11/2021 9:07:55,100,722,1,38,8,1,49,5,5,2,1, ,2, ,1,7,3,4,1,5,7,4,1,3,4,4,6,5,3,3,4,5,7,7,7,7,7,1,1,2,1,2,1,1,1,1,7,1,7,7,7,7,4,4,7,3,4,5,4,5,3,2,3,4,7,1, ,1,5,7,4,7,4,5,4,7,7,7,1,1,5,5,1,0,5.33333333333333,4.57142857142857,7,1,4.28571428571429,2.5
2/11/2021 9:06:49,2/11/2021 9:07:57,100,67,1,18,5,6,49,3,3,2,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 8:55:07,2/11/2021 9:07:58,100,771,1,40,9,1,75,6,6,5,0, ,4, ,1,7,4,7,1,5,7,2,1,3,5,4,4,5,3,4,4,4,7,7,7,7,7,1,1,2,4,4,4,5,2,4,7,5,7,7,5,5,2,4,3,4,3,1,4,3,3,4,7,1,7,1, ,1,4,7,6,7,3,4,4,7,7,4,1,3,4,1,1,0,5.66666666666667,4,7,3.4,3.42857142857143,1
2/11/2021 9:00:54,2/11/2021 9:08:29,100,455,1,45,9,1,10,6,6,6,1, ,4, ,1,7,1,7,1,5,7,2,1,6,3,1,1,3,2,7,5,1,7,7,7,7,4,3,1,2,4,4,1,1,4,1,7,2,7,7,3,7,6,7,1,5,4,6,1,1,1,1,6,2,7,3, ,1,7,7,6,7,5,1,3,7,5,7,1,5,3,2,1,0,6.55555555555556,1.71428571428571,6.66666666666667,1.8,1.71428571428571,2.5
2/11/2021 9:08:07,2/11/2021 9:08:37,100,30,1,36,8,4,85,3,3,6,1, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 8:56:48,2/11/2021 9:09:06,100,738,1,67,8,1,81,5,5,6,0, ,4,2, ,7,1,1,7,1,7,1,1,1,7,7,7,7,7,1,1,7,7,7,7,7,7,7,4,2,4,1,1,1,1,1,7,1,7,1,1,7,7,1,7,1,7,7,7,1,1,1,7,1,7,1,1, ,7,1,7,7,1,7,7,4,1,7,1,7,7,1,1,1,4.33333333333333,7,5.5,1,4.42857142857143,1
2/11/2021 8:58:54,2/11/2021 9:09:12,100,617,1,20,6,1,50,3,3,1,1, ,2, ,1,7,4,7,1,5,7,2,6,7,2,6,4,4,4,5,3,1,7,5,7,7,5,1,1,2,4,4,1,1,5,1,7,1,7,7,1,7,1,7,1,6,3,7,1,1,1,1,7,1,1,1, ,1,4,7,6,2,6,3,5,7,7,7,1,7,2,1,7,0,5.88888888888889,3.85714285714286,6.66666666666667,1.8,1.42857142857143,1
2/11/2021 8:57:31,2/11/2021 9:09:13,100,701,1,21,8,1,11,3,3,2,0, ,1,1, ,7,1,7,7,5,7,7,2,7,7,2,7,7,7,7,7,7,3,7,1,7,7,7,7,2,4,4,2,1,4,2,2,2,1,1,7,7,1,7,7,2,1,1,1,1,2,1,1,1,1,1,1, ,7,1,1,6,1,1,1,1,1,6,6,1,6,7,7,1,4.88888888888889,4.57142857142857,3.33333333333333,3,2.71428571428571,1
2/11/2021 8:57:23,2/11/2021 9:10:08,100,764,1,25,7,1,50,5,5,2,0, ,3,1, ,7,1,7,1,5,7,1,1,7,2,4,4,4,3,3,4,2,6,6,5,7,7,3,2,2,4,2,7,6,5,3,2,7,7,7,1,7,3,5,1,7,2,7,3,5,1,1,4,4,4,2,1, ,7,7,7,7,6,5,4,6,5,5,6,7,1,4,4,1,6.88888888888889,3.71428571428571,5.83333333333333,6.2,2,3
2/11/2021 9:02:46,2/11/2021 9:10:18,100,451,1,31,9,1,91,5,5,5,0, ,2, ,1,7,1,7,1,5,7,1,1,7,1,5,5,4,5,3,4,4,7,7,7,7,5,3,1,2,3,3,7,7,7,1,1,7,7,7,1,7,5,1,1,7,4,7,1,1,1,1,7,1,7,1, ,1,7,7,7,7,7,5,4,7,5,7,7,7,1,1,1,0,7,4.57142857142857,6.66666666666667,7,1.42857142857143,1
2/11/2021 9:00:40,2/11/2021 9:10:19,100,579,1,38,8,1,51,6,6,5,1, ,4, ,1,7,4,6,2,5,7,5,7,7,4,4,4,4,4,4,4,4,7,7,7,7,7,2,1,2,4,4,1,1,1,2,6,2,2,1,4,4,4,4,1,5,4,4,5,4,2,2,4,4,4,4, ,1,4,6,3,1,4,4,4,7,6,6,2,4,3,4,4,0,5,4,6.83333333333333,1.4,3,4
2/11/2021 9:01:35,2/11/2021 9:10:19,100,524,1,53,9,1,70,5,5,6,1, ,4,1, ,7,2,7,1,5,7,1,1,7,6,4,6,6,6,2,2,5,7,7,6,7,7,2,1,2,4,4,6,7,5,1,2,6,7,7,1,7,1,7,1,2,2,7,2,4,2,3,7,1,7,1,1, ,6,7,7,7,2,6,6,7,6,7,6,7,6,1,1,1,6.33333333333333,5.57142857142857,6.66666666666667,6,2.85714285714286,1
2/11/2021 9:00:45,2/11/2021 9:10:34,100,588,1,39,9,1,41,3,3,2,0, ,3,2, ,6,1,3,2,5,5,4,7,5,7,5,5,5,7,1,1,7,3,3,1,2,1,7,7,2,4,4,1,1,1,1,7,1,6,1,5,5,5,1,1,5,4,1,7,1,7,7,7,1,7,1,1, ,7,6,4,1,1,7,7,1,1,7,1,3,3,1,1,1,4.22222222222222,6.14285714285714,1.83333333333333,1,4.28571428571429,1
2/11/2021 8:56:29,2/11/2021 9:10:45,100,856,1,25,8,1,50,6,6,6,0, ,4,1, ,7,1,7,1,5,7,1,1,5,5,5,5,5,5,3,7,3,7,7,7,7,7,3,1,2,4,4,7,7,7,7,1,7,7,7,1,7,1,7,1,7,7,7,7,1,1,1,7,1,7,1,1, ,7,7,7,7,3,5,1,7,5,1,7,7,1,1,1,1,6.33333333333333,4.14285714285714,6.66666666666667,7,2.71428571428571,1
2/11/2021 9:00:48,2/11/2021 9:10:47,100,598,1,26,9,1,0,5,5,6,1, ,2, ,1,7,1,7,1,5,7,1,3,7,5,1,1,1,1,7,7,1,7,7,7,7,5,3,1,2,4,1,5,5,7,5,3,6,7,7,1,7,7,7,6,7,3,6,1,1,1,5,1,1,7,1, ,1,7,7,7,5,3,1,1,7,5,3,5,7,1,7,1,0,6.33333333333333,1,6.66666666666667,5.6,2.57142857142857,1
2/11/2021 9:03:35,2/11/2021 9:11:00,100,444,1,20,7,1,50,6,6,4,0, ,3,1, ,7,5,7,1,5,7,4,1,5,2,3,3,4,3,5,5,1,7,7,7,7,5,1,1,2,4,4,7,5,7,4,7,2,7,7,1,7,7,7,3,3,1,4,3,1,1,1,1,1,7,1,1, ,3,7,4,7,6,3,3,7,7,4,1,7,5,7,1,1,5.88888888888889,2.85714285714286,7,4.4,2.14285714285714,1
2/11/2021 9:04:03,2/11/2021 9:11:11,100,427,1,44,8,1,51,5,5,6,0, ,4,1, ,7,1,7,1,5,7,1,1,7,1,1,3,4,3,7,7,1,7,7,7,7,7,1,1,2,4,2,7,7,7,1,7,7,7,7,7,7,1,7,1,7,4,7,1,1,1,1,4,1,7,1,1, ,7,7,7,7,7,1,1,7,7,7,1,1,1,4,1,1,7,2,7,5.8,1.42857142857143,1
2/11/2021 9:04:45,2/11/2021 9:11:20,100,394,1,35,8,1,82,5,5,5,1, ,2,1, ,7,1,7,1,5,7,1,1,6,1,1,2,4,2,6,6,5,7,7,7,7,5,3,2,2,4,4,6,6,6,4,6,5,7,7,1,7,1,7,1,6,6,7,4,1,1,6,5,7,5,7,1, ,7,7,7,7,7,2,2,6,5,4,2,7,2,3,3,1,6.88888888888889,2.57142857142857,6.5,5,3,7
2/11/2021 9:04:39,2/11/2021 9:11:35,100,416,1,43,6,1,66,6,6,5,0, ,4, ,1,6,4,6,2,5,5,3,2,3,4,4,4,4,4,4,4,4,6,6,5,7,7,2,3,2,4,3,4,4,5,5,5,4,7,2,4,5,4,7,3,4,4,4,4,4,3,3,2,6,6,5, ,1,4,6,5,6,4,4,4,5,6,3,3,4,4,6,2,0,5,4,5.83333333333333,4,3.57142857142857,5.5
2/11/2021 9:02:22,2/11/2021 9:12:04,100,582,1,59,7,1,53,3,3,3,0, ,4,1, ,7,1,7,1,5,7,3,1,7,1,2,3,5,2,7,7,1,7,6,7,7,2,3,1,2,4,4,5,1,6,5,7,2,7,7,1,7,6,7,1,5,4,7,4,6,1,1,7,3,3,2,1, ,7,7,5,7,7,1,1,7,5,3,1,7,3,1,5,1,6.77777777777778,2.14285714285714,6.5,3,2.85714285714286,2.5
2/11/2021 9:00:56,2/11/2021 9:12:12,100,675,1,27,9,1,51,5,5,6,0, ,2,1, ,7,1,7,1,5,7,1,1,4,1,1,3,1,1,7,7,1,7,7,7,7,7,2,2,2,4,3,7,5,3,2,7,6,7,7,6,7,7,7,3,1,2,7,1,1,1,2,7,2,3,1,1, ,7,7,7,7,7,1,1,6,6,6,1,2,7,1,5,1,6.66666666666667,1.28571428571429,6.66666666666667,4.4,2.42857142857143,1.5
2/11/2021 8:58:46,2/11/2021 9:12:20,100,814,1,63,5,1,19,4,4,2,1, ,4,1, ,7,4,7,1,5,6,3,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,1,4,2,4,4,4,4,5,4,7,3,7,7,1,7,1,7,3,2,4,5,2,4,2,3,6,4,4,1,1, ,4,7,5,7,7,1,1,4,7,4,1,7,6,2,4,1,6.33333333333333,1,6.5,3.4,3.42857142857143,2.5
2/11/2021 9:00:24,2/11/2021 9:12:38,100,733,1,32,8,1,51,5,5,6,1, ,2,1, ,7,1,7,1,5,7,1,1,5,1,2,3,4,3,4,4,4,5,7,7,7,4,5,3,2,4,4,1,1,1,1,7,1,7,7,5,7,6,7,1,6,1,5,1,5,1,1,5,5,5,1,1, ,7,7,7,7,7,4,4,5,3,7,1,3,2,3,3,1,6.77777777777778,3.42857142857143,5.66666666666667,1,1.71428571428571,3
2/11/2021 9:05:14,2/11/2021 9:12:57,100,463,1,23,5,1,55,3,3,1,1, ,2,1, ,7,5,7,1,5,7,4,1,7,5,5,4,4,1,7,7,4,7,7,5,7,7,2,4,2,4,4,1,1,3,1,7,1,5,1,7,7,7,7,1,1,1,7,3,1,1,3,4,1,7,1,1, ,3,7,4,7,3,1,1,4,6,7,1,1,7,4,1,1,5.77777777777778,2.85714285714286,6,1.4,2.42857142857143,1
2/11/2021 9:09:17,2/11/2021 9:13:09,100,231,1,35,8,1,71,6,6,6,0, ,4, ,1,7,2,7,1,5,7,2,1,6,1,2,2,1,1,7,7,1,7,7,7,7,7,2,3,2,4,4,1,1,2,1,7,1,4,4,4,7,5,7,1,4,2,7,3,3,1,2,7,4,7,4, ,1,6,7,6,7,7,1,1,5,6,7,1,4,4,1,1,0,6.66666666666667,1.28571428571429,6.5,1.2,2.28571428571429,4
2/11/2021 9:02:58,2/11/2021 9:13:45,100,646,1,55,8,1,73,5,5,6,1, ,2,2, ,7,1,7,1,5,7,1,1,7,1,4,4,4,4,7,7,1,7,7,7,7,6,2,1,2,4,4,1,1,1,1,7,1,7,7,4,7,6,7,2,2,2,7,2,1,1,6,1,1,1,1,1, ,7,7,7,7,7,1,1,7,6,7,1,4,6,7,7,1,7,2.71428571428571,6.83333333333333,1,2.85714285714286,1
2/11/2021 8:58:35,2/11/2021 9:13:50,100,915,1,51,9,1,60,6,6,6,1, ,3, ,1,7,3,7,1,5,7,2,1,5,5,6,6,6,7,2,3,3,7,7,7,7,7,6,4,2,4,4,3,2,5,2,6,3,6,6,1,7,2,4,2,6,2,7,2,3,1,1,3,2,6,2, ,1,5,7,6,7,3,6,5,4,2,6,2,7,2,5,2,0,6,5.57142857142857,5.66666666666667,3,1.85714285714286,2
2/11/2021 9:07:51,2/11/2021 9:14:05,100,374,1,39,8,1,50,5,5,6,1, ,3, ,1,7,2,7,1,5,5,1,1,1,2,1,6,7,3,3,3,2,7,7,7,7,4,2,2,2,4,4,4,1,4,1,7,1,7,4,1,7,5,4,1,4,1,7,4,1,1,1,7,4,4,5, ,1,6,7,7,7,6,5,5,6,6,7,1,7,4,1,4,0,5.88888888888889,4.14285714285714,6.66666666666667,2.2,1.85714285714286,4.5
2/11/2021 9:03:37,2/11/2021 9:14:45,100,668,1,33,5,1,34,5,5,3,0, ,2, ,1,7,1,7,1,5,7,5,1,5,1,1,1,4,1,7,7,1,7,7,7,7,1,1,1,2,4,4,1,1,7,1,7,7,7,7,7,7,4,7,1,7,7,7,5,7,6,1,6,1,6,5, ,1,7,7,3,7,7,1,1,7,7,7,1,1,1,2,2,0,6.33333333333333,1.42857142857143,7,3.4,4,3
2/11/2021 9:06:17,2/11/2021 9:15:18,100,540,1,48,8,1,100,5,5,3,0, ,4,1, ,7,1,7,1,5,7,1,7,7,4,5,5,6,5,5,5,1,7,7,6,7,7,1,1,2,4,4,6,6,7,5,7,7,7,7,5,7,2,5,1,4,4,5,1,1,1,1,4,4,3,4,1, ,7,7,7,1,4,3,3,7,7,3,1,3,4,4,5,1,6,4,6.83333333333333,5.4,1.85714285714286,4
2/11/2021 9:02:48,2/11/2021 9:15:19,100,750,1,22,8,1,26,4,4,1,0, ,2, ,1,7,1,7,1,5,7,1,1,7,3,7,4,1,3,3,3,6,3,7,7,7,7,7,1,2,4,1,4,1,1,1,7,1,7,7,1,7,2,7,1,1,2,3,5,1,1,1,1,1,7,1, ,1,7,7,7,7,5,5,5,7,1,7,1,7,7,7,1,0,6.77777777777778,4.42857142857143,5.33333333333333,1.6,2.57142857142857,1
2/11/2021 9:02:16,2/11/2021 9:15:23,100,786,1,45,7,1,30,5,5,5,1, ,4,1, ,7,1,7,1,5,7,1,1,7,2,6,2,3,4,2,3,4,6,7,6,7,5,4,2,2,4,1,2,3,3,3,7,2,7,7,3,7,7,7,1,4,3,3,3,1,2,5,7,1,1,1,1, ,7,7,7,7,6,6,5,6,4,5,1,5,4,1,7,1,6.88888888888889,4.28571428571429,6,2.2,2.71428571428571,1
2/11/2021 9:07:58,2/11/2021 9:15:29,100,450,1,32,7,1,35,5,5,5,1, ,3, ,1,7,1,7,2,5,6,1,4,7,1,2,2,2,2,6,2,1,5,5,6,7,5,4,4,2,4,2,1,1,1,1,7,1,6,7,1,7,1,7,1,7,1,5,1,1,1,1,3,1,1,1, ,1,7,6,7,4,7,2,6,4,4,7,1,7,1,5,7,0,6.44444444444444,2.42857142857143,5.16666666666667,1,1,1
2/11/2021 8:59:26,2/11/2021 9:15:55,100,988,1,33,8,1,26,6,6,6,1, ,4,1, ,7,3,7,2,5,7,2,1,7,5,1,4,6,5,5,5,2,2,5,5,7,7,6,4,2,4,1,7,7,6,3,2,5,7,6,1,7,4,6,1,7,3,7,1,1,1,1,4,2,2,4,1, ,5,6,6,7,3,3,3,4,2,5,6,7,1,4,6,1,6.11111111111111,3.42857142857143,4.16666666666667,6.2,1.28571428571429,3
2/11/2021 9:06:11,2/11/2021 9:16:26,100,615,1,56,8,1,100,5,3,6,0, ,4, ,2,7,7,7,3,5,6,6,3,1,7,7,7,7,7,2,1,7,6,7,6,7,7,4,4,2,4,4,1,1,1,1,7,1,1,1,3,7,1,4,4,1,2,6,4,3,3,3,1,2,7,2, ,1,1,5,2,5,1,6,7,4,4,7,1,5,7,7,1,0,3.88888888888889,6.85714285714286,5.66666666666667,1,3.71428571428571,2
2/11/2021 9:08:01,2/11/2021 9:16:30,100,508,1,41,8,1,30,5,5,6,0, ,2,1, ,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,6,1,1,2,3,3,6,6,7,6,1,6,7,7,1,7,7,6,1,7,1,7,1,1,1,1,7,1,7,1,1, ,7,7,7,7,7,1,1,7,7,2,7,7,1,1,1,1,7,1,7,6.4,1,1
2/11/2021 9:08:15,2/11/2021 9:16:37,100,502,1,30,8,1,77,5,5,4,1, ,2, ,1,7,2,7,1,5,7,1,1,5,2,4,3,3,5,4,4,4,5,4,7,7,5,4,1,2,4,4,6,5,4,1,7,1,5,6,7,6,2,7,6,4,6,4,1,1,1,1,6,1,1,1, ,1,6,7,7,7,6,4,4,7,4,7,1,1,4,2,7,0,6.55555555555556,3.85714285714286,5.66666666666667,3.4,2.85714285714286,1
2/11/2021 9:02:32,2/11/2021 9:16:55,100,862,1,39,9,1,50,6,6,6,0, ,4, ,1,7,1,7,1,5,7,2,1,5,1,4,4,4,4,4,4,3,5,7,7,7,7,2,1,2,4,4,1,1,1,1,7,1,7,5,1,7,1,6,2,6,3,7,4,1,1,1,1,1,7,1, ,1,7,7,6,7,7,4,4,7,6,7,1,7,2,7,1,0,6.66666666666667,3.85714285714286,6.5,1,2,1
2/11/2021 9:00:22,2/11/2021 9:17:07,100,1004,1,36,8,1,30,5,5,2,1, ,2, ,1,7,1,7,1,5,7,1,1,7,1,1,1,1,1,7,7,1,7,7,7,7,5,1,1,2,3,3,1,7,7,1,1,7,7,6,1,7,7,7,1,7,1,5,1,1,1,1,7,1,7,1, ,1,7,7,7,7,7,1,1,7,7,7,7,7,1,1,1,0,7,1,7,5.8,1,1
2/11/2021 9:11:20,2/11/2021 9:17:19,100,358,1,26,8,1,50,3,6,6,0, ,2,1, ,7,2,7,1,5,4,1,1,7,1,4,3,3,2,5,7,2,7,7,7,7,4,3,1,2,4,1,6,7,5,2,3,4,7,5,3,7,5,5,1,6,3,2,1,1,1,1,4,1,6,1,1, ,6,7,7,7,7,3,1,7,5,6,5,5,2,4,2,1,6.55555555555556,2.57142857142857,6.66666666666667,5.4,1.42857142857143,1
2/11/2021 9:06:38,2/11/2021 9:17:20,100,642,1,37,8,1,51,5,5,3,0, ,4, ,1,7,5,7,1,5,6,2,1,6,4,5,3,5,5,3,4,4,7,7,7,7,7,5,1,2,4,3,1,1,2,1,6,2,7,7,4,7,4,7,1,4,3,6,2,2,1,1,5,4,5,4, ,1,3,7,6,7,4,5,4,7,3,7,2,4,4,3,3,0,5.88888888888889,4.42857142857143,6.33333333333333,1.6,2,4
2/11/2021 9:03:51,2/11/2021 9:17:39,100,827,1,33,5,1,84,5,5,2,0, ,2,1, ,7,2,7,1,5,7,1,1,1,6,7,7,7,7,1,3,7,7,7,7,7,7,1,4,2,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1,6,5,7,7,1,1,1,7,1,7,1,1, ,6,7,7,7,2,7,5,4,7,1,1,1,2,1,1,1,5.66666666666667,6.71428571428571,6.5,5.8,2.57142857142857,1
2/11/2021 9:14:50,2/11/2021 9:17:44,100,173,1,25,5,6,1,3,3,1,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 8:58:45,2/11/2021 9:17:49,100,1143,1,47,8,1,52,5,5,2,0, ,2,1, ,7,1,7,1,7,7,1,1,6,1,2,2,2,2,2,2,1,7,7,7,7,2,1,1,2,4,4,2,2,1,1,7,7,7,7,1,7,1,7,1,7,6,1,1,1,5,1,7,1,7,1,1, ,7,7,7,7,7,6,6,7,7,7,1,7,1,1,1,1,6.88888888888889,3,7,2.6,2.28571428571429,1
2/11/2021 9:07:26,2/11/2021 9:17:51,100,624,1,23,5,1,100,5,5,6,0, ,4,1, ,7,7,4,5,5,7,7,4,1,4,7,7,7,7,2,4,3,4,1,1,7,7,1,1,2,4,4,4,4,7,1,5,4,1,1,7,7,7,7,4,7,7,7,7,1,1,4,7,1,1,1,1, ,1,3,1,4,4,6,4,7,7,7,3,1,1,1,7,1,3.55555555555556,5.85714285714286,4.5,4.4,3.57142857142857,1
2/11/2021 9:03:38,2/11/2021 9:17:53,100,855,1,24,8,1,50,2,2,1,0, ,2,1, ,7,1,7,1,5,7,1,1,7,7,5,5,5,5,5,7,1,7,7,7,7,1,1,1,2,4,3,1,1,1,1,7,1,7,7,1,7,1,7,1,4,1,7,4,1,1,1,7,1,1,1,1, ,7,7,7,7,1,3,1,7,7,7,1,7,4,1,7,1,6.33333333333333,3.57142857142857,7,1,1.85714285714286,1
2/11/2021 9:09:42,2/11/2021 9:18:03,100,500,1,33,8,1,70,5,5,3,1, ,2,1, ,7,3,7,1,5,7,2,1,4,2,3,3,3,3,5,2,3,7,7,7,7,7,4,5,2,4,4,1,1,3,1,7,1,7,7,5,7,4,7,6,6,3,7,1,1,1,4,4,1,7,1,1, ,5,7,6,7,6,3,6,3,4,7,1,3,2,4,1,1,6.22222222222222,3.42857142857143,5.83333333333333,1.4,2.57142857142857,1
2/11/2021 9:03:58,2/11/2021 9:18:14,100,856,1,27,8,1,54,5,5,3,0, ,2, ,2,7,4,7,1,5,7,2,1,5,1,2,1,4,1,7,7,1,7,7,7,7,4,1,1,2,4,4,1,1,4,1,7,1,1,1,4,7,7,7,1,7,4,7,1,1,1,1,7,1,7,1, ,1,4,7,6,7,7,1,1,7,7,7,1,4,1,1,1,0,6.33333333333333,1.57142857142857,7,1.6,1.42857142857143,1
2/11/2021 9:10:40,2/11/2021 9:18:17,100,456,1,21,6,1,77,4,3,3,1, ,3, ,1,7,2,7,1,5,6,2,1,7,4,3,4,4,3,2,3,5,5,6,4,5,3,3,2,2,3,3,2,2,4,2,7,1,4,1,3,7,3,4,3,2,3,7,4,5,2,6,4,2,7,5, ,1,6,7,6,7,4,6,5,6,5,6,1,5,6,4,1,0,6.33333333333333,4.28571428571429,5.16666666666667,2,4.14285714285714,3.5
2/11/2021 9:09:59,2/11/2021 9:18:30,100,511,1,30,5,1,60,5,5,5,1, ,2, ,1,7,7,4,2,5,3,5,4,7,4,7,7,5,6,2,2,5,4,4,7,7,4,1,1,2,4,4,1,1,1,1,7,1,7,5,1,7,4,1,1,5,5,4,1,1,5,5,1,1,1,1, ,1,1,6,3,4,4,6,6,7,7,7,1,7,3,7,7,0,4.33333333333333,6,6,1,3,1
2/11/2021 9:05:40,2/11/2021 9:18:31,100,770,1,25,9,1,73,5,5,5,0, ,2,1, ,7,1,7,1,5,7,1,1,7,1,4,2,3,2,6,7,1,7,7,7,7,7,2,2,2,4,1,7,5,7,2,7,6,7,7,1,7,6,7,1,1,1,7,1,3,1,1,1,1,1,1,1, ,7,7,7,7,7,2,1,6,6,6,1,7,7,7,7,1,7,2.14285714285714,6.66666666666667,5.2,2.14285714285714,1
2/11/2021 9:02:46,2/11/2021 9:18:43,100,957,1,55,8,1,93,5,5,6,0, ,3, ,1,7,2,7,1,5,7,3,1,7,1,3,3,3,3,3,7,2,5,7,4,7,7,1,1,2,4,4,7,4,3,3,7,5,7,5,3,7,5,5,1,6,5,7,3,1,1,2,7,2,3,3, ,1,6,7,5,7,7,5,1,7,7,5,1,5,2,1,5,0,6.66666666666667,2.85714285714286,6.16666666666667,4,2.14285714285714,2.5
2/11/2021 9:09:27,2/11/2021 9:19:14,100,586,1,48,6,1,20,5,5,3,0, ,4,2, ,7,1,7,1,5,7,1,1,7,4,3,3,4,1,7,7,5,5,7,6,7,5,2,3,2,4,4,2,4,4,5,7,2,7,7,3,7,4,5,1,4,6,7,6,4,5,2,7,2,7,5,1, ,7,7,7,7,4,1,1,5,6,3,1,5,4,1,1,1,6.66666666666667,2.57142857142857,6,2.6,4,3.5
2/11/2021 9:09:53,2/11/2021 9:19:18,100,565,1,34,5,1,51,5,5,4,1, ,2, ,1,7,6,5,1,5,4,3,3,4,2,5,4,5,4,5,4,6,7,5,4,7,5,4,2,2,4,4,4,4,5,6,7,1,7,7,5,6,5,7,1,7,3,1,3,1,3,4,4,1,3,1, ,1,2,7,5,5,6,3,4,6,4,2,1,3,1,4,5,0,5,4.42857142857143,5.5,3,2.28571428571429,1
2/11/2021 9:06:43,2/11/2021 9:19:48,100,785,1,25,5,1,0,5,5,4,1, ,1, ,1,7,1,7,1,5,7,4,1,7,1,1,1,1,1,7,7,1,7,7,7,7,7,7,1,2,4,4,5,7,7,2,2,7,7,7,1,7,7,7,1,7,1,1,1,1,1,1,4,5,1,1, ,1,7,7,4,7,7,1,1,7,1,6,6,7,1,4,7,0,6.66666666666667,1,6,6.4,1,3
2/11/2021 9:13:52,2/11/2021 9:19:50,100,357,1,51,9,1,30,5,5,6,0, ,4,1, ,7,1,7,1,5,7,1,1,7,1,4,1,2,1,7,7,1,7,7,6,7,3,1,1,2,4,4,7,6,7,6,6,7,5,7,1,7,1,7,1,7,4,4,7,5,1,5,6,1,7,1,1, ,7,7,7,7,7,1,1,7,7,2,2,7,1,2,1,1,7,1.57142857142857,6.83333333333333,5.8,3.42857142857143,1
2/11/2021 9:18:12,2/11/2021 9:20:36,100,144,1,42,8,1,89,5,5,3,1, ,4,2, ,7,6,7,6,7,6,7,7,6,7,7,6,7,6,7,6,7,7,6,7,6,6,7,6,2,4,4,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,7,6,1, ,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,3.66666666666667,5.14285714285714,4.83333333333333,5.4,6,6
2/11/2021 9:11:20,2/11/2021 9:21:00,100,579,1,27,8,1,28,3,3,6,0, ,2, ,1,7,6,5,1,5,7,3,1,1,4,6,7,7,5,1,2,3,7,7,7,7,7,5,4,2,4,4,1,1,1,1,7,1,1,1,1,7,7,7,1,1,4,7,1,1,1,1,1,1,7,1, ,1,2,7,5,7,4,7,6,4,3,7,1,7,7,7,1,0,5,5.85714285714286,5.83333333333333,1,2.28571428571429,1
2/11/2021 9:20:38,2/11/2021 9:21:43,100,65,1,28,9,4,72,3,3,6,0, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2/11/2021 9:16:54,2/11/2021 9:22:04,100,310,1,30,5,1,100,3,3,1,1, ,4, ,1,7,1,7,1,5,7,1,1,4,1,1,1,7,1,1,1,1,7,7,7,7,7,2,1,2,4,4,1,1,1,1,7,1,7,7,1,7,7,7,1,1,1,7,1,1,1,1,1,7,7,7, ,1,7,7,7,7,7,7,7,7,6,7,1,7,7,7,1,0,6.66666666666667,3.57142857142857,6.83333333333333,1,1.85714285714286,7
